snapshot_date,product_id,stock_qty,reorder_point,days_of_stock
2015-04-01,TEC-PH-10001468,53,1.4,530.0
2015-04-01,OFF-AR-10004010,60,1.33,450.0
2015-04-01,OFF-ST-10003572,56,1.17,480.0
2015-04-01,OFF-ST-10003994,59,1.22,482.7
2015-04-01,FUR-CH-10001545,51,2.1,510.0
2015-04-01,FUR-FU-10004245,51,2.33,459.0
2015-04-01,OFF-EN-10002592,65,1.42,458.8
2015-04-01,OFF-AR-10000914,46,0.89,517.5
2015-04-01,OFF-LA-10003498,69,1.5,460.0
2015-04-01,TEC-MA-10003329,50,1.4,500.0
2015-04-01,FUR-FU-10000747,47,2.3,429.1
2015-04-01,TEC-PH-10004100,76,2.1,506.7
2015-04-01,OFF-ST-10000636,57,1.52,374.1
2015-04-01,TEC-PH-10003174,52,1.63,445.7
2015-04-01,OFF-PA-10001497,63,1.27,497.4
2015-04-01,OFF-PA-10001952,28,0.67,420.0
2015-04-01,OFF-SU-10004661,49,1.08,452.3
2015-04-01,OFF-PA-10001826,58,1.17,497.1
2015-04-01,TEC-MA-10001031,0,1.4,0.0
2015-04-01,TEC-MA-10003176,27,0.7,540.0
2015-04-01,TEC-AC-10002647,34,0.93,510.0
2015-04-01,TEC-PH-10002114,72,1.87,540.0
2015-04-01,OFF-PA-10001593,70,1.67,420.0
2015-04-01,TEC-AC-10004803,90,2.8,450.0
2015-04-01,OFF-PA-10001801,67,1.44,463.8
2015-04-01,TEC-PH-10000127,161,4.2,536.7
2015-04-01,OFF-AP-10001564,31,0.67,465.0
2015-04-01,TEC-AC-10004595,38,0.93,570.0
2015-04-01,FUR-FU-10002874,33,1.4,495.0
2015-04-01,FUR-FU-10003489,44,2.1,440.0
2015-04-01,TEC-MA-10002073,24,0.7,480.0
2015-04-01,TEC-PH-10004006,65,1.71,531.8
2015-04-01,OFF-BI-10000279,42,0.83,504.0
2015-04-01,OFF-PA-10000300,50,1.0,500.0
2015-04-01,OFF-BI-10004308,54,1.33,405.0
2015-04-01,TEC-PH-10004080,50,1.52,461.5
2015-04-01,OFF-PA-10001260,93,1.83,507.3
2015-04-01,OFF-ST-10004946,36,0.83,432.0
2015-04-01,OFF-PA-10002109,25,0.33,750.0
2015-04-01,TEC-MA-10004255,130,3.73,487.5
2015-04-01,FUR-FU-10003095,52,2.1,520.0
2015-04-01,FUR-FU-10000820,42,1.75,504.0
2015-04-01,TEC-MA-10002930,107,3.03,493.8
2015-04-01,OFF-PA-10003205,40,0.83,480.0
2015-04-01,OFF-LA-10002368,39,0.78,501.4
2015-04-01,TEC-MA-10003230,48,1.4,480.0
2015-04-01,OFF-PA-10000295,77,1.67,462.0
2015-04-01,OFF-SU-10004884,69,1.44,477.7
2015-04-01,FUR-FU-10002240,68,2.8,510.0
2015-04-01,FUR-FU-10001057,52,2.1,520.0
2015-04-01,FUR-CH-10002073,125,5.13,511.4
2015-04-01,OFF-AP-10003278,41,0.78,527.1
2015-04-01,TEC-PH-10002070,54,1.56,486.0
2015-04-01,FUR-FU-10000277,51,2.52,425.0
2015-04-01,TEC-AC-10004420,62,1.87,465.0
2015-04-01,TEC-PH-10004094,86,2.49,483.8
2015-04-01,TEC-MA-10002790,31,0.93,465.0
2015-04-01,OFF-AP-10001634,59,1.33,442.5
2015-04-01,OFF-PA-10001837,54,1.17,462.9
2015-04-01,OFF-AR-10003896,0,1.0,0.0
2015-04-01,OFF-BI-10002897,55,1.33,412.5
2015-04-01,OFF-PA-10001243,40,0.83,480.0
2015-04-01,FUR-FU-10003806,104,4.43,492.6
2015-04-01,TEC-MA-10000904,51,1.4,510.0
2015-04-01,OFF-LA-10002473,65,1.33,487.5
2015-04-01,FUR-FU-10003374,93,3.85,507.3
2015-04-01,TEC-MA-10001856,37,0.93,555.0
2015-04-01,OFF-ST-10003641,35,0.78,450.0
2015-04-01,OFF-AR-10004707,31,0.67,465.0
2015-04-01,TEC-MA-10004086,78,2.33,468.0
2015-04-01,TEC-MA-10001695,100,2.8,500.0
2015-04-01,FUR-FU-10002506,45,1.87,506.3
2015-04-01,TEC-AC-10004518,112,3.27,480.0
2015-04-01,OFF-AP-10000027,46,1.0,460.0
2015-04-01,OFF-PA-10002558,124,2.33,531.4
2015-04-01,TEC-AC-10000926,46,1.4,460.0
2015-04-01,OFF-PA-10001846,45,1.0,450.0
2015-04-01,TEC-MA-10003673,88,2.33,528.0
2015-04-01,FUR-BO-10001567,53,2.1,530.0
2015-04-01,FUR-FU-10001379,36,1.4,540.0
2015-04-01,TEC-MA-10000984,59,1.63,505.7
2015-04-01,OFF-AR-10000937,92,2.17,424.6
2015-04-01,FUR-FU-10002030,67,2.8,502.5
2015-04-01,OFF-FA-10000254,74,1.67,444.0
2015-04-01,OFF-AP-10004136,45,1.0,450.0
2015-04-01,TEC-AC-10002370,44,1.4,440.0
2015-04-01,OFF-AR-10003986,35,0.67,525.0
2015-04-01,OFF-SU-10004290,37,0.78,475.7
2015-04-01,TEC-MA-10004552,69,1.87,517.5
2015-04-01,OFF-PA-10000312,81,1.67,486.0
2015-04-01,OFF-PA-10001001,66,1.33,495.0
2015-04-01,OFF-PA-10001583,58,1.17,497.1
2015-04-01,TEC-MA-10002694,35,0.93,525.0
2015-04-01,TEC-MA-10004626,30,0.93,450.0
2015-04-01,TEC-PH-10004241,64,1.87,480.0
2015-04-01,OFF-SU-10003936,39,0.83,468.0
2015-04-01,TEC-MA-10003337,45,1.4,450.0
2015-04-01,OFF-PA-10000210,80,1.67,480.0
2015-04-01,OFF-AR-10003477,87,2.0,435.0
2015-04-01,FUR-CH-10002317,25,0.7,750.0
2015-04-01,OFF-LA-10004677,34,0.67,510.0
2015-04-01,FUR-CH-10002780,57,2.8,427.5
2015-04-01,OFF-EN-10001535,35,0.67,525.0
2015-04-01,TEC-MA-10003493,26,0.47,780.0
2015-04-01,TEC-AC-10002380,50,1.4,500.0
2015-04-01,TEC-PH-10002817,50,1.4,500.0
2015-04-01,TEC-MA-10003589,49,1.4,490.0
2015-04-01,OFF-AP-10003099,68,1.33,510.0
2015-04-01,TEC-PH-10002645,88,2.33,528.0
2015-04-01,OFF-ST-10001627,51,1.0,510.0
2015-05-01,FUR-BO-10001798,47,2.1,470.0
2015-05-01,FUR-CH-10000454,116,5.1,477.6
2015-05-01,OFF-LA-10000240,50,1.1,456.5
2015-05-01,FUR-TA-10000577,61,2.54,504.8
2015-05-01,OFF-ST-10000760,79,1.6,493.8
2015-05-01,FUR-FU-10001487,68,3.22,443.5
2015-05-01,OFF-AR-10002833,46,1.0,460.0
2015-05-01,TEC-PH-10002275,50,1.63,428.6
2015-05-01,OFF-BI-10003910,64,1.46,438.9
2015-05-01,OFF-AP-10002892,44,1.05,420.0
2015-05-01,FUR-TA-10001539,45,2.62,360.0
2015-05-01,TEC-PH-10002033,52,1.63,445.7
2015-05-01,OFF-PA-10002365,43,1.0,430.0
2015-05-01,OFF-BI-10003656,79,1.81,436.6
2015-05-01,OFF-AP-10002311,42,0.96,436.2
2015-05-01,OFF-BI-10000756,93,1.86,500.8
2015-05-01,OFF-ST-10004186,89,1.92,464.3
2015-05-01,OFF-ST-10000107,92,2.0,460.0
2015-05-01,OFF-AR-10003056,46,1.1,420.0
2015-05-01,TEC-PH-10001949,52,1.4,520.0
2015-05-01,OFF-BI-10002215,52,1.11,468.0
2015-05-01,OFF-AR-10000246,99,1.92,516.5
2015-05-01,OFF-AP-10001492,85,1.71,495.8
2015-05-01,FUR-CH-10002774,47,2.22,445.3
2015-05-01,OFF-BI-10001634,65,1.27,513.2
2015-05-01,TEC-AC-10003027,71,2.02,491.5
2015-05-01,FUR-BO-10004834,95,4.2,475.0
2015-05-01,OFF-BI-10000474,82,1.52,538.1
2015-05-01,FUR-FU-10004848,69,2.74,529.5
2015-05-01,OFF-EN-10001509,48,1.07,450.0
2015-05-01,OFF-AR-10004042,89,2.0,445.0
2015-05-01,OFF-BI-10001525,86,1.76,488.1
2015-05-01,OFF-AR-10001683,63,1.27,497.4
2015-05-01,OFF-PA-10000249,51,0.94,540.0
2015-05-01,TEC-PH-10004977,62,2.0,434.0
2015-05-01,FUR-FU-10003664,211,7.7,575.5
2015-05-01,OFF-EN-10002986,109,2.17,503.1
2015-05-01,FUR-BO-10002545,80,3.2,525.0
2015-05-01,FUR-CH-10004218,68,3.06,466.3
2015-05-01,TEC-PH-10000486,133,3.73,498.8
2015-05-01,TEC-PH-10004093,44,1.48,416.8
2015-05-01,OFF-ST-10003479,67,1.39,482.4
2015-05-01,OFF-ST-10003282,68,1.33,510.0
2015-05-01,TEC-AC-10000171,37,0.93,555.0
2015-05-01,OFF-BI-10003291,71,1.59,445.8
2015-05-01,OFF-ST-10001713,49,1.11,441.0
2015-05-01,TEC-AC-10002167,63,1.94,453.6
2015-05-01,TEC-PH-10003988,57,1.63,488.6
2015-05-01,OFF-BI-10004410,81,1.75,462.9
2015-05-01,OFF-LA-10002762,83,2.12,390.6
2015-05-01,FUR-FU-10001706,87,4.1,445.6
2015-05-01,FUR-CH-10003061,40,1.68,500.0
2015-05-01,OFF-FA-10000304,86,1.67,516.0
2015-05-01,TEC-PH-10002447,46,1.24,517.5
2015-05-01,OFF-ST-10000604,71,1.43,497.0
2015-05-01,OFF-PA-10001569,70,1.58,442.1
2015-05-01,FUR-CH-10003968,62,2.57,507.3
2015-05-01,OFF-PA-10000587,56,1.25,448.0
2015-05-01,OFF-BI-10001460,76,1.58,480.0
2015-05-01,OFF-AR-10001868,46,1.0,460.0
2015-05-01,TEC-AC-10004633,69,2.33,414.0
2015-05-01,OFF-BI-10001078,96,2.06,467.0
2015-05-01,OFF-PA-10003892,67,1.33,502.5
2015-05-01,FUR-FU-10000397,54,2.38,476.5
2015-05-01,FUR-CH-10001146,48,2.75,367.1
2015-05-01,OFF-AR-10002671,135,2.67,506.2
2015-05-01,TEC-PH-10002726,54,1.73,436.2
2015-05-01,OFF-PA-10000482,72,1.56,462.9
2015-05-01,OFF-BI-10004654,59,1.33,442.5
2015-05-01,OFF-PA-10004675,49,0.93,525.0
2015-05-01,FUR-CH-10000513,61,3.68,348.6
2015-05-01,FUR-FU-10003708,69,2.8,517.5
2015-05-01,OFF-ST-10004123,68,1.43,476.0
2015-05-01,OFF-BI-10004182,119,2.11,563.7
2015-05-01,FUR-FU-10000260,127,5.25,508.0
2015-05-01,OFF-ST-10000615,64,1.39,460.8
2015-05-01,FUR-FU-10003194,71,3.5,426.0
2015-05-01,OFF-AP-10002118,36,0.78,462.9
2015-05-01,OFF-BI-10002309,73,1.56,469.3
2015-05-01,OFF-AR-10002053,96,1.8,533.3
2015-05-01,OFF-ST-10002370,74,1.33,555.0
2015-05-01,OFF-EN-10000927,84,1.67,504.0
2015-05-01,OFF-ST-10003656,56,1.07,525.0
2015-05-01,FUR-CH-10000863,47,2.5,394.8
2015-05-01,TEC-AC-10001998,30,0.82,514.3
2015-05-01,OFF-LA-10000134,29,0.58,497.1
2015-05-01,OFF-ST-10003442,75,1.62,463.2
2015-05-01,OFF-AR-10004930,36,0.67,540.0
2015-05-01,OFF-PA-10000304,46,1.22,376.4
2015-05-01,OFF-PA-10003177,39,0.81,481.8
2015-05-01,FUR-FU-10003799,69,2.8,517.5
2015-05-01,OFF-BI-10002852,60,1.42,423.5
2015-05-01,OFF-BI-10004738,39,0.72,540.0
2015-05-01,FUR-FU-10000629,89,3.97,471.2
2015-05-01,OFF-BI-10001721,88,1.75,502.9
2015-05-01,OFF-AP-10000358,89,1.83,485.5
2015-05-01,OFF-PA-10003256,64,1.22,523.6
2015-05-01,TEC-AC-10001767,63,1.94,453.6
2015-05-01,OFF-BI-10002609,50,1.14,437.5
2015-05-01,OFF-PA-10004040,104,2.0,520.0
2015-05-01,TEC-AC-10001552,108,2.92,518.4
2015-05-01,FUR-FU-10004006,53,1.98,561.2
2015-05-01,OFF-BI-10002794,48,1.0,480.0
2015-05-01,TEC-AC-10003499,68,1.87,510.0
2015-05-01,TEC-PH-10002844,29,0.93,435.0
2015-05-01,OFF-AR-10000390,52,1.0,520.0
2015-05-01,TEC-AC-10000844,53,1.81,410.3
2015-05-01,FUR-FU-10001934,50,2.1,500.0
2015-05-01,OFF-AR-10000380,81,1.67,486.0
2015-05-01,OFF-BI-10003981,125,2.27,551.5
2015-05-01,OFF-FA-10000621,121,2.6,465.4
2015-05-01,OFF-EN-10002600,98,1.94,504.0
2015-05-01,OFF-PA-10004965,39,0.78,501.4
2015-05-01,OFF-EN-10002504,62,1.33,465.0
2015-05-01,FUR-TA-10001768,53,2.57,433.6
2015-05-01,OFF-BI-10003650,56,1.13,494.1
2015-05-01,FUR-FU-10002157,61,2.33,549.0
2015-05-01,OFF-ST-10000777,58,1.13,511.8
2015-05-01,OFF-EN-10002500,75,1.43,525.0
2015-05-01,TEC-PH-10003875,73,2.02,505.4
2015-05-01,FUR-CH-10004063,51,3.06,349.7
2015-05-01,FUR-TA-10004534,63,2.8,472.5
2015-05-01,OFF-BI-10003274,95,2.0,475.0
2015-05-01,OFF-ST-10002974,66,1.39,475.2
2015-05-01,FUR-FU-10003773,63,2.8,472.5
2015-05-01,TEC-PH-10002293,67,1.71,548.2
2015-05-01,OFF-PA-10002377,56,1.23,455.0
2015-05-01,OFF-FA-10002780,146,3.08,473.5
2015-05-01,OFF-PA-10001804,43,1.12,382.2
2015-05-01,OFF-PA-10001736,57,1.2,475.0
2015-05-01,OFF-AR-10001149,76,1.5,506.7
2015-05-01,OFF-FA-10002988,74,1.57,470.9
2015-05-01,OFF-BI-10004781,52,0.93,557.1
2015-05-01,OFF-SU-10001218,91,1.73,525.0
2015-05-01,OFF-AR-10000940,51,1.17,437.1
2015-05-01,OFF-EN-10004030,42,1.0,420.0
2015-05-01,OFF-PA-10004327,61,1.11,549.0
2015-05-01,OFF-AP-10001058,73,1.42,515.3
2015-05-01,FUR-FU-10000521,48,2.28,443.1
2015-05-01,TEC-PH-10000215,72,2.24,450.0
2015-05-01,TEC-PH-10001448,47,1.21,542.3
2015-05-01,OFF-BI-10002735,65,1.44,450.0
2015-05-01,OFF-AP-10000326,85,1.67,510.0
2015-05-01,TEC-PH-10001254,97,2.64,513.5
2015-05-01,OFF-PA-10001950,107,2.17,493.8
2015-05-01,OFF-PA-10002254,75,1.76,425.7
2015-05-01,OFF-ST-10001590,79,1.67,474.0
2015-05-01,OFF-AR-10001547,55,1.14,481.2
2015-05-01,OFF-LA-10002475,43,0.92,469.1
2015-05-01,TEC-PH-10004536,80,2.1,533.3
2015-05-01,OFF-PA-10002751,115,2.5,460.0
2015-05-01,TEC-AC-10003657,48,1.28,523.6
2015-05-01,OFF-EN-10001990,64,1.28,500.9
2015-05-01,OFF-BI-10004002,51,1.0,510.0
2015-05-01,OFF-AR-10004441,70,1.33,525.0
2015-05-01,TEC-MA-10000822,87,2.8,435.0
2015-05-01,OFF-ST-10000991,45,1.12,400.0
2015-05-01,FUR-CH-10004287,76,3.71,430.2
2015-05-01,OFF-AR-10002656,77,1.6,481.2
2015-05-01,OFF-AP-10002518,68,1.4,485.7
2015-05-01,TEC-PH-10003931,42,1.32,444.7
2015-05-01,OFF-PA-10000659,82,1.86,441.5
2015-05-01,OFF-PA-10001144,40,1.13,352.9
2015-05-01,FUR-CH-10003817,110,4.78,482.9
2015-05-01,OFF-AP-10000891,84,1.58,530.5
2015-05-01,OFF-LA-10003148,51,1.07,478.1
2015-05-01,OFF-AP-10002684,74,1.48,501.3
2015-05-01,FUR-CH-10004698,59,3.0,413.0
2015-05-01,OFF-SU-10002189,70,1.33,525.0
2015-05-01,OFF-AR-10001940,89,1.67,534.0
2015-05-01,OFF-ST-10003455,54,1.14,472.5
2015-05-01,TEC-AC-10004659,124,3.27,531.4
2015-05-01,TEC-PH-10003273,58,1.75,464.0
2015-05-01,TEC-PH-10004896,80,2.33,480.0
2015-05-01,TEC-AC-10002345,53,1.56,477.0
2015-05-01,OFF-BI-10001890,77,1.62,475.6
2015-05-01,TEC-AC-10002323,60,2.05,409.1
2015-05-01,OFF-ST-10001328,58,1.29,449.0
2015-05-01,FUR-BO-10002613,82,3.78,455.6
2015-05-01,TEC-PH-10001552,74,2.57,403.6
2015-05-01,OFF-PA-10000061,109,2.22,490.5
2015-05-01,OFF-AR-10003514,80,1.83,436.4
2015-05-01,OFF-AR-10004685,39,0.95,409.5
2015-05-01,OFF-AR-10004027,68,1.33,510.0
2015-05-01,OFF-ST-10001414,50,1.0,500.0
2015-05-01,OFF-BI-10000343,65,1.24,523.2
2015-05-01,OFF-PA-10002749,70,1.33,525.0
2015-05-01,OFF-PA-10002666,94,1.89,497.6
2015-05-01,FUR-TA-10004289,70,2.8,525.0
2015-05-01,OFF-AP-10003622,97,1.93,501.7
2015-05-01,OFF-AP-10003217,63,1.33,472.5
2015-05-01,FUR-FU-10002960,78,3.85,425.5
2015-05-01,TEC-PH-10001918,49,1.4,490.0
2015-05-01,OFF-ST-10000642,55,1.22,450.0
2015-05-01,TEC-PH-10001700,44,1.17,528.0
2015-05-01,OFF-FA-10000134,77,1.6,481.2
2015-05-01,OFF-ST-10001522,65,1.33,487.5
2015-05-01,TEC-AC-10001266,47,1.52,433.8
2015-05-01,OFF-LA-10004544,80,1.53,521.7
2015-05-01,FUR-BO-10004695,73,3.1,494.5
2015-05-01,TEC-MA-10000864,133,3.73,498.8
2015-05-01,TEC-AC-10000109,51,1.87,382.5
2015-05-01,TEC-PH-10002563,59,1.68,491.7
2015-05-01,OFF-FA-10000585,62,1.25,496.0
2015-05-01,OFF-PA-10004000,55,1.08,507.7
2015-05-01,FUR-FU-10000087,57,2.24,534.4
2015-05-01,TEC-MA-10001148,75,2.05,511.4
2015-05-01,OFF-AR-10001958,67,1.27,528.9
2015-05-01,OFF-AR-10001026,76,1.56,488.6
2015-05-01,FUR-TA-10003748,95,4.0,498.7
2015-05-01,OFF-ST-10002485,45,0.92,490.9
2015-05-01,FUR-CH-10004860,43,2.1,430.0
2015-05-01,FUR-CH-10004477,58,3.42,355.9
2015-05-01,OFF-BI-10001679,55,1.27,434.2
2015-05-01,FUR-TA-10001705,78,3.32,492.6
2015-05-01,FUR-TA-10003473,62,3.15,413.3
2015-05-01,FUR-FU-10004017,57,2.45,488.6
2015-05-01,TEC-AC-10003832,89,2.69,462.8
2015-05-01,OFF-PA-10002479,71,1.43,497.0
2015-05-01,OFF-PA-10003349,43,0.94,455.3
2015-05-01,FUR-FU-10000576,106,4.03,553.0
2015-05-01,FUR-FU-10004351,60,2.8,450.0
2015-05-01,TEC-PH-10000011,115,3.17,507.4
2015-05-01,FUR-TA-10002607,89,4.0,467.2
2015-05-01,FUR-FU-10002505,73,3.15,486.7
2015-05-01,OFF-ST-10002276,29,0.6,483.3
2015-05-01,OFF-PA-10004082,49,1.17,420.0
2015-05-01,OFF-AP-10002945,95,1.9,498.7
2015-05-01,FUR-CH-10002965,59,3.03,408.5
2015-05-01,OFF-PA-10004569,38,0.83,456.0
2015-05-01,OFF-ST-10001228,62,1.5,413.3
2015-05-01,OFF-EN-10003296,63,1.17,540.0
2015-05-01,OFF-ST-10004804,55,1.15,479.0
2015-05-01,TEC-PH-10001580,57,1.59,502.9
2015-05-01,TEC-AC-10000290,61,1.75,488.0
2015-05-01,OFF-ST-10002790,50,1.08,461.5
2015-05-01,OFF-BI-10003460,62,1.33,465.0
2015-05-01,OFF-AP-10002203,36,0.67,540.0
2015-05-01,TEC-MA-10003353,120,3.27,514.3
2015-05-01,TEC-PH-10001433,50,1.28,545.5
2015-05-01,TEC-AC-10004469,70,2.02,484.6
2015-05-01,OFF-AR-10003602,43,0.78,552.9
2015-05-01,OFF-FA-10003472,64,1.4,457.1
2015-05-01,OFF-ST-10004180,32,0.73,436.4
2015-05-01,OFF-EN-10004386,39,0.8,487.5
2015-05-01,OFF-ST-10003208,79,1.67,474.0
2015-05-01,TEC-AC-10003628,53,2.1,353.3
2015-05-01,FUR-FU-10003274,72,2.94,514.3
2015-05-01,OFF-BI-10002557,64,1.25,512.0
2015-05-01,OFF-PA-10002615,52,1.1,474.8
2015-05-01,OFF-AR-10001427,53,1.11,477.0
2015-05-01,OFF-PA-10000673,42,0.67,630.0
2015-05-01,OFF-PA-10004470,43,0.89,483.8
2015-05-01,OFF-ST-10000876,61,1.43,427.0
2015-05-01,OFF-LA-10002043,43,1.07,403.1
2015-05-01,OFF-BI-10004967,102,1.87,546.4
2015-05-01,TEC-PH-10001760,61,1.68,508.3
2015-05-01,FUR-TA-10002903,79,3.36,493.8
2015-05-01,OFF-PA-10000474,37,0.94,393.9
2015-05-01,TEC-AC-10001956,65,1.63,557.1
2015-05-01,OFF-PA-10004100,119,2.33,510.0
2015-05-01,OFF-BI-10000778,65,1.25,520.0
2015-05-01,OFF-SU-10000646,51,0.93,546.4
2015-05-01,OFF-FA-10002983,84,1.67,504.0
2015-05-01,OFF-LA-10004689,148,2.67,555.0
2015-05-01,TEC-AC-10002001,56,1.63,480.0
2015-05-01,FUR-BO-10004709,63,2.49,531.6
2015-05-01,FUR-FU-10004091,87,3.9,468.5
2015-05-01,FUR-CH-10001891,44,1.98,465.9
2015-05-01,FUR-FU-10002918,51,2.52,425.0
2015-05-01,OFF-BI-10004593,68,1.42,480.0
2015-05-01,OFF-FA-10004854,52,1.14,455.0
2015-05-01,OFF-PA-10002105,51,1.0,510.0
2015-05-01,OFF-ST-10002756,93,1.83,507.3
2015-05-01,OFF-PA-10004243,72,1.42,508.2
2015-05-01,FUR-FU-10001861,59,2.8,442.5
2015-05-01,OFF-BI-10002706,39,1.0,390.0
2015-05-01,FUR-TA-10002533,83,3.64,478.8
2015-05-01,FUR-FU-10002671,53,2.28,489.2
2015-05-01,OFF-AR-10003651,63,1.33,472.5
2015-05-01,OFF-BI-10001072,62,1.25,496.0
2015-05-01,OFF-AR-10002135,74,1.67,444.0
2015-05-01,OFF-AR-10002804,33,0.67,495.0
2015-05-01,FUR-FU-10001918,56,2.71,433.5
2015-05-01,FUR-CH-10004086,63,2.68,493.0
2015-05-01,FUR-FU-10001756,51,2.33,459.0
2015-05-01,OFF-LA-10000634,47,1.08,433.8
2015-05-01,FUR-FU-10001588,68,3.15,453.3
2015-05-01,TEC-PH-10002398,94,2.8,470.0
2015-05-01,OFF-PA-10001937,54,1.14,472.5
2015-05-01,OFF-AR-10003373,67,1.52,439.7
2015-05-01,FUR-CH-10002602,62,3.4,382.9
2015-05-01,TEC-MA-10002927,36,0.93,540.0
2015-05-01,TEC-AC-10000892,71,2.05,484.1
2015-05-01,OFF-FA-10000624,85,1.81,469.7
2015-05-01,TEC-AC-10001908,80,2.49,450.0
2015-05-01,FUR-FU-10001967,32,1.4,480.0
2015-05-01,TEC-PH-10003645,54,1.73,436.2
2015-05-01,OFF-ST-10000675,86,1.89,455.3
2015-05-01,FUR-CH-10003312,84,3.36,525.0
2015-05-01,OFF-LA-10001074,95,2.17,438.5
2015-05-01,OFF-BI-10001524,107,2.03,527.0
2015-05-01,TEC-PH-10004614,64,1.87,480.0
2015-05-01,OFF-BI-10001153,37,0.67,555.0
2015-05-01,OFF-BI-10001982,54,1.22,441.8
2015-05-01,OFF-BI-10001922,119,2.2,540.9
2015-05-01,TEC-CO-10001449,93,2.53,513.9
2015-05-01,OFF-BI-10004140,62,1.26,492.4
2015-05-01,OFF-BI-10003314,43,0.96,448.7
2015-05-01,FUR-TA-10004575,65,3.03,450.0
2015-05-01,OFF-FA-10000490,46,0.87,530.8
2015-05-01,OFF-AR-10000122,57,1.22,466.4
2015-05-01,TEC-PH-10000702,155,4.2,516.7
2015-05-01,OFF-AR-10001374,46,1.07,431.2
2015-05-01,OFF-PA-10001970,75,1.56,482.1
2015-05-01,OFF-BI-10002160,36,0.81,444.7
2015-05-01,OFF-BI-10004995,64,1.5,426.7
2015-05-01,FUR-BO-10002268,87,3.73,489.4
2015-05-01,OFF-EN-10001137,52,0.92,567.3
2015-05-01,OFF-AR-10002399,72,1.5,480.0
2015-05-01,OFF-PA-10002713,79,1.48,535.2
2015-05-01,OFF-AP-10001124,148,2.67,555.0
2015-05-01,OFF-LA-10001158,67,1.44,463.8
2015-05-01,FUR-CH-10000785,63,2.49,531.6
2015-05-01,OFF-AR-10003732,67,1.43,469.0
2015-05-01,FUR-FU-10000023,87,3.4,537.4
2015-05-01,OFF-BI-10002412,75,1.42,529.4
2015-05-01,OFF-SU-10001225,62,1.17,531.4
2015-05-01,OFF-ST-10002406,56,1.33,420.0
2015-05-01,OFF-PA-10002036,81,1.5,540.0
2015-05-01,OFF-ST-10002205,70,1.44,484.6
2015-05-01,TEC-AC-10003911,68,2.1,453.3
2015-05-01,OFF-AR-10000658,64,1.4,457.1
2015-05-01,TEC-AC-10002076,144,4.51,446.9
2015-05-01,OFF-PA-10003039,89,1.78,500.6
2015-05-01,FUR-TA-10004915,77,3.22,502.2
2015-05-01,OFF-AP-10000696,53,1.25,424.0
2015-05-01,OFF-ST-10003327,53,1.08,489.2
2015-05-01,OFF-BI-10000309,49,1.3,378.0
2015-05-01,OFF-PA-10004734,83,1.67,498.0
2015-05-01,OFF-BI-10002225,46,0.94,487.1
2015-05-01,TEC-AC-10004708,48,1.4,480.0
2015-05-01,FUR-TA-10000617,60,2.57,490.9
2015-05-01,TEC-AC-10002335,72,1.87,540.0
2015-05-01,TEC-MA-10001681,73,1.87,547.5
2015-05-01,FUR-FU-10001935,93,3.85,507.3
2015-05-01,OFF-AR-10004757,65,1.67,390.0
2015-05-01,OFF-BI-10000050,67,1.56,430.7
2015-05-01,TEC-PH-10003012,46,1.49,431.2
2015-05-01,TEC-CO-10002313,49,1.28,534.5
2015-05-01,OFF-BI-10003982,76,1.78,427.5
2015-05-01,OFF-BI-10004492,70,1.44,484.6
2015-05-01,OFF-ST-10000798,65,1.33,487.5
2015-05-01,OFF-PA-10002552,44,0.83,528.0
2015-05-01,OFF-SU-10002573,64,1.24,516.9
2015-05-01,OFF-ST-10001580,48,0.87,553.8
2015-05-01,OFF-ST-10000934,57,1.17,488.6
2015-05-01,TEC-AC-10000158,53,1.46,508.8
2015-05-01,OFF-PA-10001947,38,0.83,456.0
2015-05-01,OFF-AR-10003478,87,1.93,450.0
2015-05-01,OFF-AP-10004249,73,1.47,497.7
2015-05-01,TEC-CO-10004115,66,1.98,465.9
2015-05-01,OFF-PA-10003724,93,1.94,478.3
2015-05-01,FUR-TA-10002041,50,2.33,450.0
2015-05-01,OFF-PA-10002893,38,0.87,438.5
2015-05-01,OFF-LA-10003766,184,3.33,552.0
2015-05-01,FUR-BO-10001972,103,4.62,468.2
2015-05-01,FUR-CH-10003956,69,2.8,517.5
2015-05-01,OFF-PA-10000157,102,1.83,556.4
2015-05-01,OFF-AR-10004344,82,1.72,476.1
2015-05-01,FUR-CH-10004886,64,2.8,480.0
2015-05-01,OFF-PA-10003845,72,1.56,462.9
2015-05-01,OFF-AR-10001573,57,1.17,488.6
2015-05-01,OFF-EN-10000483,95,1.83,518.2
2015-05-01,TEC-AC-10004114,81,2.33,486.0
2015-05-01,FUR-FU-10004712,47,2.1,470.0
2015-05-01,OFF-ST-10000918,49,0.94,518.8
2015-05-01,FUR-CH-10000015,91,4.2,455.0
2015-05-01,FUR-FU-10003347,72,2.94,514.3
2015-05-01,OFF-BI-10001543,69,1.43,483.0
2015-05-01,TEC-MA-10000029,66,1.87,495.0
2015-05-01,OFF-AR-10000369,66,1.22,540.0
2015-05-01,OFF-BI-10004584,72,1.47,490.9
2015-05-01,OFF-ST-10000617,65,1.33,487.5
2015-05-01,OFF-ST-10003306,88,1.57,560.0
2015-05-01,OFF-BI-10000773,37,0.86,431.7
2015-05-01,TEC-AC-10002600,76,2.1,506.7
2015-05-01,TEC-MA-10002937,53,1.4,530.0
